,essay_id,full_text,score
10,591c12a,"I am Cristal, and well the idea of smart cars is pretty awesome, I am aware of the ""Driverless cars,"" malfunctions and the defects it has. I believe that it is a great idea and should be inforced. The car has many great features that can help us be safe and have lower fuel prices. We could make the future better and safer. Even though the price of the car,and the road work that needs to be adjusted will be expensive but will be totally worth it.

First of all, i agree with the making of the car. It is a great invention for the future. It has good perks of course such as, not driving, being quite safe, being able to text without driving,and it also would reduce the fuel of a normal taxi cab to about one half. The smart cars have"" driven more than half million miles without a crash,"" this is saying that the cars have driven far without causing any accidents. Secondly the cars have"" position-estimating senors, GPS receivers, radar sensors, motion sensors, 3-D model of the cars surroundings."" All of these things that the car has are more than enough to be great on roads.

The good thing is that the smart car would be able to take you anywhere you desire. I think it would be a great idea if your a begining learner and dont have that much expiernce and or if you are under the influence of alcohol. It is a good car for thoes who like to text while they drive you will finally be able to text without killing yourself or getting pulled over by the police. You will be able to return home or to your destination safely. It uses less fuel which is great we wont use all of it and have to raise prices on fuel if we use less. The car will be pricey and all of the new work that would have to be done to the roads all over the world or country. But dont you think that your life would be more safe if your not in conditions to drive then isnt car is the best idea?

In conclustion, i cristal believe that it would be a great invention for the future. You will be safe getting to your destination. Its great for the economy of the people, and its safer than one driving. It will be expensive but in the end it will all be worth the price it took to make the car and to do all hard work on the roads to make the world a better place. Our life is in great hands will the smart cars that will soon do a great job taking us places.      ",3
11,c25501c,"In today's society, when people are asked if they would give up their cars, they would be shocked. No would be the most common answer. However, the advantages of limiting car usage are great. General stress decreases, and polution to the environment also decreases. People are not only helping themselves, but also helping the ecosystem.

Stress. Everyone has it; but what if it could be decreased just by using personal transportation less? In Germany, there are certain communities that ban car usage. No cars are allowed inside the city. Street parking, driveways, and home garages have become obsolete. One citizen of one of the towns said, ""When I had a car I was always tense. I'm much happier this way"" (

In German Suburbs

). The anxiety one gets when driving a car is almost unreal. Most kids 16 and up now just do not get their licenses just because the thought of driving scares them. Citizens of cities that have just one day where cares are prohibited, such as Bogota, Colombia, love that singular day out of the year. Most say its a good opportunity to increase mental health (

Car-free day is spinning into a big hit in Bogota)

. Stress not only is awful for mental health, but also physical. 75% of those who have high levels of anxiety, or are exposed to it, are tired all the time, often feel weak, or sometimes may even cause heart issues. The number one reason people have stress is by driving. So using cars less is the best way to decrease stress, and promote good mental health.

Most people that read or watch the news know that the environment is hurt, and that the human population is at fault. How? Excess usage of motor vehicles. As stated in

In German suburb, Life Goes On Without Cars , passenger cars are responsible for 12% of greenhouse gas emissions in Europe, and up to 50% in some car-intensive areas in the United States. These statistics are horrible. Paris, France enforced a partial driving ban to clear the air of the global city after days of near-recorcd pollution rates (

Paris bans driving due to smog

) Not only was nature being hurt, but the population of France. Breathing in smog is unnatural. Thehuman body can not take that many polutants, and so it tries to fix itself. In doing this, lung cancer rates rise, pnumonia rates rise, diseases in general become more abundant. Paris took action. When enforcing the driving ban, congestion was down 60% in just five days. The only partial solution to this rising amount of smog is to decrease driving rates, and to use deisel gas less. I hate this test so much why am I even writing this I feel like a robot just going through the motions and its your fault. I blame you.

Rome was not built in a day, so getting state legislatiors or even government officials to agree on a partial driving rule may take a while. However, citizens can spread the word of the evils of driving. You, dear reader, can fix this problem. Try carpooling to work, riding your bike to places near you instead of driving. Do what you can to reduce polution and stress. Influence your friends and family to do the same. Together, we can rase awareness of the evils of driving. Together, we can rule the world.                                                                                                                                                                                                                    ",4
12,0f1ab9c,"I believe that driverless cars are not a good idea. They have the potential to be very beneficial but there are many complications. Driverless cars are expenzive, cause liability issues, and may not be 100% safe for all of the passengers.

Driverless cars have many parts to them. They contain lots of technology and different types of sensors, a GPS receiver and a camera near the rearview mirror. Self driving cars require all of these things and more in order to be able to drive around the same skill level as a human driver and to be semi-driverless. All of the technology required to build these cars will make the cost of these cars very high and not very affordable.

Technology is not fool proof, and neither are humans. Both make mistakes and legally you would have to be able to answer the question of whether or not the person in the car that is ""driving"" is the one at fault in an accident, or if it is the fault of the technology and the manufacturer. At the moment, these cars are only semi-autonomous and require a human to be in the car and ready to take over in case problems arise. If the driver isn't able to avoid an accident because of the cars technology, then who's fault is the accident?

Safety is another important concern. Will fully autonomous cars be able to react quickly enough to prevent an accident that a human could have avoided? I think that semi-driverless cars are a better idea than fully driverless cars as technology can fail or malfunction and that can put all of the passengers in the car in a dangerous situation. Having an alert human driver that is able to control the car at any point and time would be important for the safety of the passengers.

I do not think that having cars that can drive completely by themsleves is a good idea. It would be very expensive and they would not be available to everyone because of cost problems. There is always going to be oppurtunity for the failure of technology in these cars and that can cause not only liability and legal issues, but would also raise saftey concerns for those riding in them.        ",4
13,4183f2e,"Many people have tried to predict what are other people feelings with a look on their face, but usually we are not always correct or can't even describe what are feeling. Well their is a software that can tell what people feelings are with just a look on their face, which is called Facial Action Coding System (FACS). This software can read different kinds faces in imagines and real people like students in classrooms. I think it is worth the value of using this technology to read students emotional expressions.

The famous painting of Mona Lisa shows no kind of actual emotional expression, but the software can pick up different kinds of emotions. "" She's 83 percent happy, 9 percent disgusted, 6 percent fearful, and 2 percent angry, ( paragraph 1)."" All of that, we could not describe without the machine and knowing that the machine works, they can use it on students. In classrooms, teachers don't usually know when students are confused, bored, or having other emotions, they can use those softwares in classrooms. "" A classroom computer could recognize when a student is becoming confused or bored, ( paragraph 6)."" That way teachers know what do when students ethier confused or bored, that new technology will help teachers and students at schools. Usually students don't tell the teacher if he is getting confused or bored, and I think that it is a great way to use the value of that technology to students in classrooms.

In conclusion, the Facial Action Coding System (FACS) would help with teachers and students in classrooms to work more together. I do think that this new technology is worth to read students' emotional expressions.     ",3
14,d7d13df,"Dear State Senator,

The Electoral College is a process not a place. When the founding fathers established it in the Constitution as a compromise between election of the President by a vote in Congress and also a popular vote of approved citizens. That should stay remain the same they should not be any change to the Electoral College system.

The Electoral College process consists of the selection of the electorals. When the electors have a meeting thats when they are able to for the President, Vice President that is running for office. The Electoral College consists of 538 electors, majority of 270 electoral vote, is to elect the President. Each state is entitled allotment in its Congressional delegation which means one for each member in the House of Representives plus two for your Senators.

Under the 23rd Amendment of the Constitution, the District of Columbia is allocated three electors and are treated like a state for purposes of the Electoral College. Each candidate that is running in the election has their own group of electors, generally chosen by the candidate's political party. The presidential election is held every four years on the Tuesday after the first Monday in November. The voters help choose their state's electorals when they voted for the President, when they vote for the candidate they are actually votin for the candidate's electors. Voters are more likely to pay attention to the efforts the candidate put to win the election like the campagin.

The Electoral College system has a method called ""winner- take-all that awards all the electors to the winning presidental candidate. After the presidental election the state governor will prepare a ""Certificate of Ascertainment"" that which list all the of the candidates that ran for office, along with the names for their respective electors. The Certificate of Ascertainment also declares the winner of the presidental candidate of your state. The Certificate of Ascertainment is sent to the Congress and the National Archives as part of the offical records of presidential election.                      ",1
15,d666983,"New and innovative things are created as the future grows near. Many of this inventions or discoveries help to advance our society, knowledge, and efficiency, however some of these inventions might seem like a step toward success, or like the most efficient thing possible, but it can also be a danger to the society. Driverless cars are one of these dangerous inventions. Although driverless cars might seem like the next big thing that allows the busy workers of today to multitask, can it also be a threat to the well-being of others?

Driverless cars are likely to appeal to people in today's society for two main reasons that contradict each other. One of these reasons being that today's society consists of some of the most overbooked, not only adults, but teenagers as well. A driverless car likely peeks the interest of people like this because it allows them to multitask and have additional time to do homework or prepare a presentation for an important meeting, etc.

The second main reason that contradicts the appeal to the first group of people, is that some people in today's society are also incredibly lazy. With so many inventions that make things easier in life, a driverless car is just another one. In today's society, technology is so advanced that people don't need to be face to face to communicate or ""express"" feelings with one another, so why would you if you don't have to? People can order food to be delivered to their homes, so why go to the store when you don't need to? People can use hoverboards to go down the street, so why walk when you don't need to? And so on. Although a driverless car won't be replacing any ""physical activities"" like walking or going to the store, etc. it does add to the lazieness of people in today's society.

Although a driverless car can be served as a way to be more efficient and productive for some of the busiest people today, and can be a time for some of the lazier people in today's society to get in an extra twenty minutes or so of sleeping, it defeats the ""guidelines"" of a driverless car. Althougn a driver in a driverless car does not need to do any of the driving unless instructed otherwise by the car, the driver still does need to stay alert with there eyes on the road at all times in order to be on the lookout for any construction, accidents, etc. to avoid. Although people are instructed to continuing being alert even though they do not need to drive for the most part, knowing how people are today, many will just ignore this instruction or forget about it, which could put people's lives at risk.

One of the biggest issues that can arise with a driverless car, is it mechanics and liability. Although after being thouroughly tested by Google, and it is reported that after driving more than half a million miles the cars did not crash, there is always a chance that there could be an accident. Although there is always this chance with normal cars and drivers, this can be more possible with driverless cars because the driver might not be alert like they should be, and there is a construction site that the car was not aware of, or the cars automatic brakes malfunction and the car crashes, etc.

No matter what type of car it is, there is always a chance that something could go wrong. However, it is not only that driverless cars could be more dangerous than normal cars, but people in society today could be what sets these cars apart. With nearly everything automatic, people might take advantage of this feature and think that it protects them from everything, and be reckless with their actions. So, it is not that driverless cars could be more dangerous and a bigger threat to society, it is that people today could be more dangerous, more reckless, and bigger threat to society if they were provided with driverless cars. Therefore, it is is not that driverless cars are not ready for people in today's society, people in today's society are not ready for driverless cars.      ",5
16,9d4a923,"Cars have become apart of the everyday life of the average person. It's a mode of transportaion that everyone uses in every second of their life; though it is faster then walking itself, cars are not always helpful to us. Sources inidcate that, by limiting car usage it is possible to relieve stress and reduce pollution.

Limiting the use of cars can bring less stress to the everyday driver. When in a car, it is easy to see when the driver is stressed out. Stress accumulates with traffic jams or when someone is becoming infuriated by another driver, who is driving right in front of the other driver and going really slow. There are people who have seen there stress levels drop when they are not in or don't own a car. For instance, a community in Vauban, Germany, at least 70 percent of their residents don't own a car, while 57 percent sold their car to move there. A woman, Heidrun Walter, who is a resident there stated, ""When I had a car I was always tense. I'm much happier this way""(Source 1). This verifies how people can get away from stress by just not having a car. In Bogota, Colombia, there is a day when automobiles are banned for a day, with the execption of buses and taxis. This day has become very popular, and is a ""good opportunity to take away stress""(Source 3), as said by Carlos Arturo Plaza, a business man who rode a two-seat bicycle with his wife on that day. On this day millions Colombians hiked, biked, skated or took buses to work, leaving the streets free of any traffic jam, when a driver gets stressed out he most, as stated in source 3. This shows the number of people who participated in this event and also shows their, less stressful, alternative modes of transportation.

Along with relieving stress, pollution will become less of a problem. Cars are beneficial when it comes transportation, but they can cause harm to the environment as well. Pollution is a major problem in the today's world, and with the number of cars that are in use everyday it will only become worse. Smog or any other type of pollution can cause a city or even a country to take action. Such a Paris, Fance, who put a ban on driving to reduce pollution in their city, which rivaled Beijing, China, known as the one the most polluted cities in the world, as said in source 2. This strenghens the problems that cars pose on the world, these problems can lead to delivery companies losing money because the ban was put up and won't be lifted until the smog is gone. In addition, more information about car pollution can be found in source 1. There it talks about how cars are the ""linchpin"" of suburbs, and how they're ""a huge impediment to current efforts to drasticallly reduce greenhouse gas emissions."" In some places this is slowly resolving itself; places such as the United States have seen a drop in miles driven per person since it's peak in 2009. Sociologists believe that, ""it will have beneficial implications carbon emissions and the environment""(Source 4). This indicates that, while it is a major issue it is not impossible to solve it.

Cars are an easy and fast form of transportation, but they can also cause harm to people and the environment. No matter how beneficial cars are to us, wouldn't it be better to limit the use of them? This way if cars usage is limited, then the less problems we face.            ",5
17,71e018b,"Venus is one the brightest points of light in the night. Venus is the closest to Earth. It's even referred to as Earth's twin. Astronaunts have traveled to planets, such as the moon. They've even studied the moon in various occasions. Venus is just as close to Earth than the moon, so why not study it?

Astronomers are fascinated by Venus because it may have once looked like Earth. NASA has a compelling idea for sending humans to study Venus. The solution to the extreme conditions on the surface would allow scientists to float above. Solar power would be enough and radiation would not exceed Earth levels. It would not be easy for humans, but it would be survivable.

Venus is just like any other planet. It's not fully liveable, like Earth. Astronomers would have to be creative and work around conditions like these to try and study planets. NASA wanted to study Venus, so now all they have to do is work on some equipment that can handle these extreme conditions with humans. Modern technology can make studying Venus easy.

This planet isn't as dangerous as it seems. Between the harsh conditions and hot weather, it's just like any other planet. It's even like Earth. Earth gets hot, too. Earth has harsh conditions, but we live here. Why do astronomers hesitate to study Venus, then? It's close to Earth, and it once was just like Earth. Sending the right technology to Venus could help it.

Venus is sometimes called the, ""Evening Star.""

Venus may seem very dangerous to some, but with some simplified electronics, studying it can be possible. Venus is just another planet. It may have hot weather and very extreme conditons, but so do other planets. Therefore, we shouldn't be limited to a few planets because of dangers.",4
18,5e9c6d0,"The face here at NASA is not created by aliens. Here at NASA Mars Global Survey spacecraft we have revealed that the Face on Mars for what it reallys is: A mesa.

Just like said in praragraph 7 "" On april 5, 1998 when Mars Global Surveyor flew over Cydonia for the first time, Michael Malin and his Mars Orbiter Camera team snapped a picture ten times sharper then the original Viking photos"". Here at NASA we have sent a lot of our people out to take pictures to prove others wrong that this Face wasn't created by aliens. ""Thousands of anxious web surfers were waiting when the imagee appeared on a JPL web site, revealing . . . a natural landform"". After all there was no alien monument! People then told us that the camera had to peer through wispy clouds to see the Face. We had already proved to everyone that aliens hadn't created the Face.

At NASA we had proven that the picture actually shows the Martian equivalent of a butte or mesa which is landforms common around the American West. After all there wasn't any aliens who created the picture and we proved that it was just a natural landform and that there was no alien monument after all!",2
19,9e599a1,"Many people have heard of the ""Face"" of Mars. My friend and I were arguing about if it was ancient bona fide evidence of life on Mars, or a natural landform. We argued a bit, but he finally believed me after i told him the real facts. Here is my evidence of the ""Face"" being a natural landform.

Beggining with the first image ever uploaded on the ""Face"", many believed the ""Face"" to be some sort of alien artifact. NASA stated it was a rock formation, and this would be proved over a period of years. Firstly, when the picture was taken, scientist thought it could have been an ancient artifact, but then found out it was just a mesa, but with unusual shadows to give its appearance. This is stated in all of paragraph 2,

""There must have been a degree of surprise among mission controllers back at the Propulsion Lab when the face appeared on their monitors. But the sensation was short lived. Scientists figured it was just another Martian mesa, common enough around Cydonia, only this one had unusual shadows that made it look like an Egyptian Pharaoh."" Next, much better photos were taken, almost 18 years after the original image! This is stated in this sentence, ""We photographed the Face as soon as we could get a good shot at it. And so on April 5, 1998, when Mars Global Surveyor flew over Cydonia for the first time, Michael Malin and his MArs Orbiter Camera (MOC) team snapped a picture ten times sharper than the original Viking photos.""

Finally, a final picture, taken in 2001, was the key to finishing the research and to prove it was just a mesa, beggining with ""Each pixel in the 2001 image spans 1.56 meters, compared to 43 meters per pixel in the best 1976 Viking photo."" and is also stated in ""So if there were objects in this picture like airplanes on the ground or Egyptian-style pyramids or even small shacks, you could see what they were!.""

Nevertheless, the controversial photo was disproven. This shows how much a popular photo can become a question science can, or cannot, answer. So it is finally over and done with, the ""Face"" was actually a mesa with a shadow, taken at the perfect time to show a face.",3
