,essay_id,full_text,score
3656,0a67e11,hello senator of the state i think we should change the electoral college to the election by popular vote because whats really the point in having people vote for president if it doesnt contribute hardly any to which person gets elected the electoral college in highly unfair to voters simply because of the winnertakeall system voters vote for a slate of electors to choose instead of the president himherself although the electors could be anyone not holding public office sometimes state convetions state partys central committee and sometimes the presidential candidates themselves choose the electors which also is not fair because they could choose a party who favors them and their party to win or help the president win the election in source the indefensible electoral college why even the bestlaid defenses of the system are wrong mentions the single best argument against the electoral college is what we might call the disaster factor back in segregationist in the lousiana legislature nearly succeeded in replacing the democratic electors with new electors who would oppose john f kennedy so that a popular vote would have not gone to kennedy perhaps not worrying is the prospect of a tie in the electoral vote in that case the state delegate would vote on the president and the senate would choose the vicepresident but on the flip side there are five reasons for retaining the electoral college regardless of its lack of domocratic pedigree all are practical reasons not liberal or conservative reasons certainty of outcome a dispute over the outcome of an electoral college vote is possible but it is less likely than a dispute over the popular vote everyone is president a solid regional favorite such as romney was in the south has no incentive to campaign heavily in those states because he wouldnt gain electoral votes in states he already won over so he went to other regions to try to win them over to gain more electoral votes swing states the winnertakeall method of awarding electoral votes induces the candidates big states other things being equal a large state gets more attention from presidential candidates in a campaign than a small state does avoid runoff elections the electoral college avoids problems of elections in which no candidiate receives a majority of the votes cast it can be argued that the electoral college is the better route to go but it could cause voters to turn away on voting for a candidate who has no hope of carrying their state and knwoing their vote will have no affect they will have less incentive to pay attention to the campaign than they would have if the president were picked by popular vote,3
3657,046d467,the advantages of limiting car usage are very rare some people own cars some dont some take bus but some work so they can own there own car there has been a large drop in the percentage to year olds getting there license and other people who already have there license are renewing them kids get jobs so that when there more older there able to get there own car without asking there parents to take them places car ownership is allowed but there are only two places to park large garages at the edge of the development where a car owner buys a spance for the amount of with the home passenger cars are respinsible for percent of greenhouse gas emissions in europe and up to percent in some car intensive ares in the united states in the new approach stores are placed a walk way on a main street rather than in malls along some distant high way almost drivers wee fined percent average of diesel engines in the rest of western europe,1
3658,24e61ae,no technology cannot make you happy unless technology and social media is all you would live for technology is not to live for unless you have no goals in life and just want to do nothing but sit around and live off technology and social media its hard to come by and not live with technology today because its huge nowadays our phone are distracting a lot computers are used for a lot today in school at libraries at work all over the place you can use technology for almost anything in the passage the author stated the process begins when the computer constructs a d computer model of the face computer could possibly do anything technolgy can possibly read emotional expressions of students in a classroom in article the author stated in fact we humans perform the same impressive calcuation every day the author basically said us humans calculated the same facial expressions we give out to others,2
3659,3b2cfcb,the artical asked me if i could imagine a time when you no longer have to drive your car but rather that it drives its self i can imagine a car that drives it self i can imagine a green sky and blue grass i can imagine just about anything what is really posible and how far is too far when i ask my self the same question i say yes i can imagine it but am not sure of its fact i wonder about how the car can navitgate at night who is responsible if a collision occurs and how much privacy is lost when driving one of these self driving cars the car that can drive its self sounds right out of a cartoon or some kind of science fiction book and it makes me conserned about how relivent it would acualy be on the streets in the real world how can i feel safe in a car traveling at high speeds on a dark night with winding roads and the chance of a wondering animal or person to cross the path of the self driving car in my eyes our technology needs to drasticaly improve before self driving at night is thing that these cars do i the car crashes for any reason who is reponsible for the damage of life that may had been taken their will need to be a fully functioning self driving car no assistance needed so good the the probibility of a crash is small as getting struck by lightning until this thing is thuroughly fool proof they shouldnt be able one public road street ave or any other driving path they say the confusion could posibialy be stopped by putting a camera in the car showing who was in control of the vehical at the moment of the crash but hoe much of the story would that tell for me the idea of being watched by cameras through out the car is enough to lose my attention completely i feel very stongly about personal privacy and would not want to be watched by complete strangers every time i am in my car these cameras may be helpfull if they are only on at emergincies to help with understanding what has happened but wouldnt like the feeling of being watched on my everyday comute in all im pretty pesimistic about the self driving cars and a little curious to see if im totaly wrong or was i on to something and that these things are not the way to go in the catigory of tough situations such as night time collisions and privacy improvement is necicary for the self driving cars to become a reality i am looking forward to seeing how the self driving cars do and hope that the bugs get worked out so that self driving cars are a reality and its not something i just imagine is real and well,4
3660,399c926,the use of this technology to read the emotional expressions of students in a classroom would be somehow valuable it depends who is getting a benefit from it and how the person who is being reading its expressions would feel but in my personal opinion i do not find it any value in a classroom i can imagine this system in my classroom i would not behave freely and i think my classmates would be too when we are in the classroom we some us are there to learn and i admit that sometimes i do not understand not even a bit of the teaching lesson and this system would benefit us because the teacher will know if we need to be more claryfied when this technology tell him how we feel about the subject but what if we do not have our mind in the classroom and we would like some privacy of course we will not have it and everyone will know our deepest feelings all of us deserve privacy and not for only our own good if we have some doubts and we need help we would ask the teacher some of us do not do it and might it be for a reason or we just have another source of information we like to be independent if would have to argue where this system would be more valuable i will not say some where everyone is free to express or not express themselves i think that any reasonable or not reasonable person will agree with me the use of this technology is valuable depending its purpose and i find some advantages when we need help and we do not know how to ask for it and disvantages if we are not sure if we really want it and it is our own job to resolve our problems there is always pros and cons when in school college learning we are still developing skills and to reach them we have to work for ourselves we have to be independent and find our pathways and with this i conclude that the use of this technology to read the emotional expressions of students in a classroom is not necessary not valuable,3
3661,79d3919,i believe that using the new software the facial action coding system has promising application to use it is in a classroom to read the emotional expression of students in a classroom so the teachers would know how their students is feeling and how they are doing in class the reason i agree with this new technology is because well in the passage it says the facial expression for each emotion are universal observes dr huang even though individuals often show varying degrees of expression like not smiling as broadlythey use a video imagery that tracks these facial movement by weighting the diffenet units the software can also indentify mixed emotions so even if the students dont show facial expression the technolgy can tell how they are feeling and so the computer can change it up and help the student learn better also the second reason why i agree is because the computer will know when youre happy or sad for example if you smile when a web ad appears on your screen a similar ad migh follow but if your sad the next ad will be differnt also it can help students learn better in the passage it says a classroom computer could recognize when a student is becoming confused or bored dr huang predicts then it could modify the lesson like an effective human instructor so if a student is confused the computer will make the lesson more understandable so the student will learn better and dont need to struggle and will help the teacher the third reason why i agree is because the computer can tell if the students are lying about their emotionn it says in the article but in a false smile the mouth is streched sideways using the zygomatic major and a different muscle the computer will spot when a smiling is fake or not in conclusion i believe using the new technology to read the emotional expressions of the students is indeed valuableso the student will understand better in class and every student wont behind and will make the teacher life easier,3
3662,0b488e9,my postion is agaist driverless cars from the article they are reliable the saftey sensors could not function properly due to all the movement on the wrong also with the changes of directions a gps may be capiable of this but the gps is not also controling the car a gps is basicailly the same thing as a sensor they work very much the same the name doesnt even soud safe a driverless car it soiunds like an idea without very much put thought into it only three states dont make to it illegal just to test the driverless car that tells us that they are dangerious from all of the possible outcomes the biggest reason to be agaist this product called the driveless car is because the human is not in control of the vehical at all times yes the car has motion seniors b ut there is a lot of activies and movement on the road on e crash from another vehical and motion seniors can be unsure what to do and where to go for example what will the motion senior do at a way road there are too many risks and danerious possiblities other big factors that could effect the technology is weather water wifi the brakes could be second too late before hitting an object one the first driveless cars model is a bmw that can reach up to mph now a car going mph can put someone in the hopstial a bmw not totally controled by a human at mph can seriously hurt someone those add to the big number of dangerious possiblities overall just testing this car is dangerious we can only trust our phones to get the job done only of the time it would not be wise or smart to trust some technoigly that is in the same boat to drive us around at mph speeds,3
3663,f2640ea,as the author defends the claim that the exploration of venus is a worthy pursuit i however believe that this statement is not proven very efficiently although the author refers to nasa and the experiments theyve carried out the information just does not sufficiently back up the statement that venus is a worthy pursuit despite the dangers it presents the author continuously describes the challenge it would be for humans to carry out the study of venus from space as well as using terms that convey the assumptions he or she is making based on his or her opinion many risks would be taken in order to physically explore venus so with this information in mind i believe the author did not support the idea that studying venus is a worthy pursuit despite the dangers in order for mankind to study the clouddraped world they would have to undergo much training to even be prepared to come near venus and its harsh conditions as stated in the text the conditons on the planet are far more extreme than anything humans encounter on earth even with advanced technology that we have today the article states that no spacecraft survived the landing for more than a few hours if the technology we have today cant even survive the conditions on venus how are humans supposed to be able to even though the author claims the conditions are not easy but survivable for humans the temperature can climb up to over degrees fahrenheit these pieces of evidence from the excerpt convey the idea that venus and its characteristics are far too dangerous for humans to even go near in addition to venus extreme conditions the challenge of collecting physical evidence from the planet would be extremely difficult as well even though humans could possibly hover miles above the ground level the texts states that the vast distance would provide only limited insight on ground conditions and it would render standard forms of photography and videography ineffective along with that the author admits that researchers would not be able to take samplesfrom a distance the challenge that the study provides would simply not be worth the time money and risks if man were to go to extreme lengths to reach within miles of a planet and not be able to collect and evidence or data it would not be a successful mission if the goal was to obtain new information about the planet moreover the authors word choice contributes to the idea that his or her claim is not very well supported when examining the similarities between earth and venus the author uses the word probably saying that venus was probably covered largely with oceans and could have supported various forms of life just like earth the word probably gives off the impression that the author is making an assumption about the fact that venus could support life just like earth based on a common feature between the two planets it is dangerous to make assumptions about subjects such as this because it would be very costly if it turned out to be incorrect in the end after considering both sides of this controversial claim i believe the author did not support the claim that studying venus is a worthy pursuit despite the dangers although the author referred to the study being beneficial to mans sense of imagination and innovation it is simply just too dangerous the author repeatedly describes the challenge it would be for humans to carry out the study of venus from space as well as word choice that conveys the assumptions he or she makes based on their own knowledge many risks would be taken in order to physically explore venus and i believe the dangers could be more costly than the knowledge gained through the experience i believe the author did not support the idea that studying venus is a worthy pursuit despite the dangers,6
3664,9c3982e,thre has been no spacecraft to ever land there more than a couple hours that means it would be immpossible for any human or any living thing to even enter its thick atmosphere of almost percent carbon dioxide blankets this explains why the author is explaining why the pursuit is dangerous a long time ago the autor stes that venus probaly had a ocean like earth and many other forms of life as well and just because it can be really dangerous to try to even visit venus that does not mean we will not try the author suggests that studdying venus is a worthy pursuit despite dangers it presents and it could be immpossible the author states that on the planets surface temperatures average over degrees fahrenheit and the atmospheric pressure is times greater than what we experience on our own planet para this explains the accertion because it would kill us as soon as we enterted in the atmosphere so that would mean that it would be very dangerous to pursuit venus a long time ago venus was just like earth the autor states that long ago venus was probaly covered largely with oceans and could have supported various forms of life just like earth para this explains that earth wasjust like earth a long time ago because it was covered largely with oceans another reason it was just like earth was it could have supported many other forms of life as well just because its really dangerous to pursuit venus that doesnt mean we are going to stop trying to send people to venus the national aeroand space administration nasa has stated that nasa has one particularly compelling idea for sending humans to study venus nasas possible solution to the hostile conditions on surface of venus would allow scientists to float above the fray imagine a blimplike vehicle hovering or so miles above the roiling venusian landscape para nasa explained that it would be really dangerous to pursuit venusbut they have ways around it they said they would go miles above the surface so they would not harm the people the author states that it would be dangerous or impossible but that does not mean we wont have some brave people that are willing to try nasa is working on a plan that could make this pursuit possible,3
3665,cc88583,venus is important to study because long ago it could of have supported life but now that there are dangers of studying the plant some call venus earths twin studying venus would be good for earth because if venus could have supportted various form of life means the somewhere in venus curroded and if that it mite steer us away from becoming a secondary venus do to venus being very difficult to study because of the pressure is time greater than earth and its temperature average being over degrees making it difficult to land on an stay living on for a medium period of time or enough time to gather sample for studying although that venus would be good to explore for science sake it would be a bad idea for the fact that vences atmosphere is mainly sulfuric acid we as a whole trying to do test flight to venus was a good idea so that we know now is that going to venus is a bad idea because in three decades not a single spaceship has touched down on venus do to these reasons i think it is a very bad idea to study venus because of all the danger of it,2
3666,8a97609,in the aticle making mona lisa smile the author talkes about how this new technology made can detect the emotions a human face is making the technology can also detect famous faces painted like the mona lisa to detect if she was actually smiling or not the technology seems great and all but would it be usefull in classroom enviornment the technology is still new and being devoloped more and more the inventors that created it think it would be useful in the classroom to tell when a kid is confused or bored i for one wouldnt want a camera watching me all class to tell if i am bored or confused i would rather go and ask a teacher a question if i was confused instead of being asked if i was confused since the technology might not detect facial features correctly in the sventh paragraph the author states your home pc cant handle the complex algorithms used to decode mona lisas smile if a regular pc at home wouldnt not be able to hand this software how would a school be able to afford such high tech software for all of its classrooms the school could in turn spend money on things that matter more instead of trying to detect facial expressions of students in conclusion i think this software has its ways to go to become ready to come into schools once in becomes less expenisve and it can run on regular school computer i find this technology intruiging but i do not find it right for a school enviornment i do however find it interesting to use to find out when people are lying or use it to detect facial features of people that are maybe in trouble but cant say it in a kidnapping type of situation,3
3667,d86032f,dear senator i have read a lot about electoral college voting it seems like a legit way of finding the right president to be in charge of our country but it also says that its a compromise between the votes in congress and the votes of the popularity from the people is it a compromise or does congress have a stronger voting advantage over the people i think that if your going to make congresss choices able to rule over the peoples then there shouldnt be two sides of the voting its not fair to us it should be an equal advantage there should be a way for that to happen if there already isnt one congress and society need to have an equal chance at electing the best man for the job the electoral college is widely regarded as an anachronism a nondemocratic method of selecting a president ought to be overruled by declaring the candidate who receives the most popular votes the winner the cause of this is probably because congress think theyare more wise and think this throught more then the people do but i think differently the citizens of the us can be just as smart as congress maybe even smarter or wiser i honestly think that you should leave a majority of it to the people because we can the research before we vote so we know which one would make the best choices for our country if you gave us a chance to show you what we can do and that we can be smart about things then maybe you would recommend the people being in charge of more things,3
3668,7235637,driverless cars might sound awesome but at the same time they can be dangerous i say they can be dangerous because even if the car has more nice details to it there might still be a fail on the car driverless cars shouldnt exsist in the article it says that cars will be smarter but the real question is will they really work well being smart driverless cars will be real expensive also it will take a long time to create them if driverless cars are to be used by everyone it wont be good at all because not everyone can offord it it might sound cool but it can also be dangerous these cars wont be as smart as we want them to be a driver will always be needed to conduct the car the article aslo says that the laws to driving will change when these cars come to exsist as much as we would like to not drive anymore and just let the car do all the work without our help its not a great idea to have these cars around we cant always trust on them the roads wont be the sameas they are now driverless cars will make a huge change in driving and also on the streets my overall opinion is to get these cars like i said at first they sound cool but you cant always trust the car as much as i would like to get it cause it sounds cool i will not get as driverless car id rather have an ugly looking car that i know i wont have much trouble on than to get a smart car that i dont know if anything can go wrong they can exsist but i say that they shouldnt make everyone get a driverless car unless they want one,2
3669,8377d52,i personally think that we should work to achieve the goal of driverless cars if we were to have driverless cars there would be far less traffic accidents there would be no reason to need to get a speeding ticket and it would save the mojourity of people a significate amount of money like it said in the passage it would half the fuel needed i agree with their argument accept for the fact that the passage stated that it should be only puplic transportation the fact that google has a car that is opperated by a computer most of the time shows that we are well on our way to achiving the goal of driverless vehicals even though there are times that you have to drive yourself it is very close the problem with having autonomous vehicals is that they would not have the same capibalities as a person the are times that ther are paths or roads are not able to be driven except by a person if the road is badly damaged you cant drive normally or you will have the risk of damaging your car and needing alot of money to repair it in conclusion i think that we should further advance towards the goal of driverless vehicals but keep the availabillty to give the driver a choice if they want to drive themselves,2
3670,70e0201,dear senator i think you need to change it to where the election goes by popular vote for the president of the united states its not fair to have electoral college the people that have to obide by the president should be able too choose who thier president is i can see where people like the electoral college because the electors get to choose and it has to be a majority of electoral votes i also dont like the fact that all of the states get a different amount of electoral votes claifornia gets the most amount of electoral votes it gets but there are a few states that only get three or four all of the states should get an equal amout of votes we are the united states arnt we the idea of the common adult over the age of being able to vote is a good way to let us keep our say in things especially if we get to choose who the president is going to be once again i think you should change it to popular vote for the president of the united states,2
3671,51cff10,first of all what is the electoral college the electoral college is a process not a place this process consists of the selection of electors the meeting of electors where they vote for president and vice president and counting of the electoral votes by congress it consists of electors a majority of is requited to elect the president in other words under the electoral college system voters vote not for the president but for a slate of electors and thats whats wrong with the electoral project system for example if you live in texas and wanted to vote for john kerry youd not vote for this candidate but for a slate of democratica electors pledged to john kerry but who are these electors who picks the electors in the first place can voters control whom their electors vote for not always the electoral college is unfair and irrational voters dont want to vote for a bunch of strange people the voters in fact wanto to vote for someone who they had chose we sont want to put our decision on someone elses hand we want to be in control of our own vote,2
3672,17fd420,my position on driveless cars is that i am against the develpment of these cars it too dangerous not reliable enough and the prices will obviously be too high the negatives in my opinion outway the postitives there just isnt enough thats telling me its something right to do i feel its too dangerous which will lead to lawsuits if accidents happen the blame will be hard to put on someone drunk driving and texting is still happening today and if someone isnt paying attention accidents could happen and you cant always trust technology even cars on the road today have malfunctions with technology if the technology fails its likely to scare others more people would be hesitant to buy them the article stated a rhetorical question that was why would anyone want a driverless car that still needs a driver which is my question too people enjoy driving to me its relaxing and gets my mind off things it seems quite boring if someone wouldnt be driving theyd use a taxi or limo which is why we have those and lasty how much will it cost to manufactor these cars how long will it take just like hybrid cars the pricing will be too high for anyone in the middle class or below to even afford these types of cars the advancement in the technology tells me they wont even be manufactored fast enough how often do you even see a hybrid car driving i dont think peoples interest in these will be as much as manufators are expecting in conclusion driverless cars are too dangerous not reliable enough and too highly priced for everyday use i think we are a society becoming way too dependent on technology the thought of all cars taking control scares me there isnt enough postive aspects for driverless cars,4
3673,da5e16e,i think that the use of this technology to read the emotional expressions of students in a classroom is valuable how does someone knows others feelings well the new technology can notice how someone is feeling dr huang new computer software stores similiar anatomical information as electronic code the article states dr huang observes that artists studied human anatomy to help them paint facial muscles precisely to convey specific emotions i personally think that it should be valuable to use this technology to read student emotions in a classroom i think it is valuable because you should worry about how your classmates are feeling you should recognize when a teacher is becoming upset with the class and also should know when someone is getting confused with the assignment in life today more than over thousands of students would want to use dr huang new software in the article it say the computer software can know your mixed emotions alot of students today are worried about their surrounding and others emotions in school most student would like to argue that it is not valuable to use this technology to read the emotional expressions of students in a classroom some people might disagree because theyll probably think like worry about yourself and your own emotions people wouldnt want others to know how they are feeling most human communication is nonverbal including emotional communication dr haung predicts in a classroom you should always worry about how your classmates feeling the article predicts to notice when someone is happy they indicates the difference between a genuine smile and a forced one so when your classmates smile like they are forced to they are unhappy in an unhappy smile the mouth is stretched sideways using the zygomatiz major and a different muscle this tells me to look closely to classmates reactions and smiles if you look closely to a classmates smile you can recognize how they are feeling refering back to the text it states faces dont lie secondly you should recognize when a teacher is becoming upset with the class noticing when a teacher is getting upset because the class is to loud and disrespectful just look at hisher face expression you should have to use dr huang new computer software to notice when someone is upset if the teacher is frowning and began to stop teaching they are disappointed to notice someone emotions its all about those muscular action units how do you know when someone is getting confused bored or irritated with an class assignment by wondering when someone is confused bored or irritated look t their reactions are they huffing and puffing are they sighing if someone is sighing or huffing and puffing that means that they are either irritated or bored by the assignment usually when a student is bored by the assignment theyll just fall asleep this essay explains why i agree that the use of this technology to read students emotions is valuable and why others think it is not valuable,3
3674,cfce9c8,the authors idea of studying venus is dangerous despite the dangers and conditions of venus his idea of sending people close by venus to study and collect data about the planet is very important for the study of space but it could be capable to learn just more about venus in short range of the planet orbit venus was referred as earth twin because the proximity between earth and venus are near in paragraph scientist found evidence that venus was once can support of life just like earth there were some features in the planet surface that can recognize as earth such as valleys mountains and craters that is why the author wants to know more of venus to study and learn how venuse used to be like from beforeparagraph the idea of studying venus from the inside through its atmosphere is very dangerous because in the present venus thick atmosphere of almost percent carbon dioxide its tempature of over degrees faherenheit and the great atpomspheric presure that is greater than earth isnt capable for a high tech machine as nasas rover cannot undergo those conditions if it did it would crushed in to a flat or squeshed object and the metal that is made would liquidfy because of the high heat of venus paragraph those are the risk and dangours that scientists and engineers have to know to cunstruct and find a machine that is capable to go into the harsh eviornment of venus nasa idea of sending people to study could be possible in paragraph nasas possible solution to hostle conditions on the surface of venus would allow scientists to float above the fray in other words nasas solution of instead of sending aircrafts to venus theyll send them into venus orbit just float on top of the cloads that is a good idea but that dosent allow scientists to collect samples from the surface of the planet scientist from nasa is working on materials to make electronics and testing it in a simulation of venus conditions that lasted for three weeks this silicon type material can help on a development on creating a more resistant towards venuss condition working an a secound project in paragraph scientist try to find a way to turn delicate mordern computers to machines that is made more to pressure heat and other forces like the divices that were used on the s during world war ll with those ideas nasa could actually create a divice that can withstand venus conditions in a longperiod of time the author idea of sending people to venus could be posible in if they did scientist who study venus with the new divices they could find than just more astonishing information about venus but creating hope for doing the imposible and new technolgy that people around the world can use and find new solutions for doing the impossible like studying venus,3
3675,f30f924,do i think the computers should be able to scan a kids face to tell if heshe is mad no i dont because that means the ciafbi know has your face on everyone of there computers and knows where you are and if someone was to hack into that camra they could see everythong they are doing witch is an invation of my and your rights i think thats why there are so many stakers and weird people cause they know how to hack into peoples computers and they smartphones and track them down or ever spy on them in there owen home with out them knowing so there for i dont think a computer should be able to scan a teacher or a students face if it was me i would covor the camra up and not let anyone see it or if they did hack it they wold see a peace of paper shaded in with a black tint from a marker do i think they should stop trying to make stuff that scans your face yes i dont think they should be aloud to do that because its my right rathor i want some computer to scan my face if it could scan my thumb or finger or ever my hand i would be ok with that but it dont it scans your face and in that case i say no that that,2
3676,2e2a0e8,the facial action coding system enables computer to identify human emotions but is it a good idea to use in a classroom setting is the technology even accurate not every emotion calculated by the machine is accurate some people may have a great poker face also as a human being we want our privacy just like the kids using these machines violates the privacy of the students that want to be left alone the facial action coding system may not be as accurate as they say it is in the mona lisa she is percent happy percent disgusted percent fear and percent angry this might be accurate but the author tells the reader that technology gave the mona lisa its reading are based on some new computer software that can recognize emotions the software is the latest innovation paraghraph this may not be true what if she is actually percent mad and percent happy new technology always has its flaw no matter how many people did the research the word new needs to be emphasized because it might be wrong you also cant base your findings on what the machine says the article also says that each expression is compared against a nuetral face showing no emotion paragraph every child has a different face you have to account to many variables when using this technology since all children are different their neutral face is different also therefore you cannot base a piece of technology on one single face in school not every kid wants to be part of something not all children may want the teachers attention and not all children want to be happy all the time schools need to take account to the kids that might not want to be bothered by the teacher some just want to go to school with a blank face and get through the day and get out the machines will lack the privacy that kids need everyone wants their privacy and having technology that scan childrens faces isnt exactle private schools should be a place where kids can feel safe going by implementing that technology you are taking a part of their privacy away thus the child might not feel safe anymore the facial action coding system should not be used in a school setting because it is a new technology that may not even be accurate in its reading and it takes away the privacy of the kids that it is being used on,4
3677,0163804,cars have been a necessity to us for as long as i can remember billions of people around the world use cars everyday without cars in our lives many people would be lost and not know what to do thinking of a world without cars is unreasonable to the people of today but if they thought of all the good not driving everyday does for the world then it would probably be a different story many places are enforcing people to go without there cars transporting them everyday which could be a good thing heidrun walter a man in source states seventy percent of vaubans families do not own cars and fiftyseven percent sold a car to move here by saying this he is showing how many people like living their lives without all the troubles cars can cause people of this community dont have to worry about being ran over by cars or being stuck in traffic everyday david goldberg another man in source also states all of our development since world war two has been centered on the car and that will have to change in saying this he portraying that we need to focus on more important things and stop worrying about cars which hurt us more in the long run than they do helping us vauban isnt the only place that has enforced the rule of not using cars many other places have done so also robert duffer states after days of nearrecord pollution paris enforced a partial driving ban to clear the air of the global city by saying this the author is explaining how the use of cars have dramatically polluted a city just think if there were no cars then there would be less pollution to worry about hurting all the citys it is not hard to ride a bike to the places you need or want to go instead of using cars everyday and hurting our enviroment people should think of how much good they would be doing and money they would be saving by taking another type of transportation than just cars bogota colombia has also taken the no car use into affect they have used many other types of transportion such as hiking biking and even skating to there destination businessman carlos arturo from source says its a good oppurtunity to take away stress and lower air pollution he and many other citizens of this place agree with saving our enviroment and not using cars not using cars is less stressful because your not consistently worring about gas the car breaking or getting into an accident with another driver just imagine your life without using a car everday not using a car isnt that bad and doesnt hurt you or the people around you as much as it does having one using a car everyday puts your life at risk takes your money and hurts the enviroment life without cars would be simpler and less stressful in our world today,4
3678,4a40a03,i think that driverless car will be pretty cool but i dont know i would feel safe with them eventhrough the human driver can take over when requires to i still dont feel safe with a carmera being in the car and the car watching me also if the car does start to break down and the signals dont go off what will have to that humand driver and other passagers will ther be insurance for them will it happen to other cars and what happens when other people found out what happened to the car the broke down and caused an accident because i doubt they are going to want to keep driving that driverless car these are things the manufacturers have to watch out for and many others i am not say i dont like that idea of a driverless car i am just saying that they need to put everyting that can happen into concerteration not everyone is going to want a driverless car some people are going to want to keep their human driven cars but i do thing it can be done and it will be done someday in the near future therefore driverless cars are not impossible but i dont think that today is that day is the day we need to research ever possiblity before it happens we also need to get othe peoples oppinion on this such as the elderly so yes i do think think driverless cars are a good idea and hopefully one day soon they will be a part of this world,2
3679,7d4c87d,the conditions on venus are far my extreme than anything expereinced on earth it has a thick atmosphere of almost percent carbon it also has clouds of highly corrosive sulfuric acid in the atmosphere in paragraph is says on the planets surface temperatures average over degrees fahrenheit and the atmosphereic pressure is times greater than what we expreience on our own planet despite all the dangers venus seems to present its self the author still thinks its a worthy pursuit to studying venus venus is the closest planet to earth in terms of density and size said in paragraph astronmers think that it might of been the most earthlike planet in our solar system they say it was probably covered with large oceans and could have supported various forms of life it also has features that are similar to earth like having a surface of rocky sediment valleys mountains and craters nasa has a possible solution to sending humans to study venus thatll help with its dangerous circumstances in paragpah it says nasas possible solution to the hostile conditions on the surface of venus would allow scientists to float above the fray nasa is working on other ways to study venus as well like simpilar technology that are made of silicon carbide and going back to using old techngoly venus might be a dangerous and risky planet to explore but it could be possibly done with all this research being done the author claims that it will have insight to be gained on the planet and also that our travels on earth and beyond should not be limited by dangers and doubts but should be expanded to meet the very edges of imagination and innovation said in paragraph by the author,1
3680,7eff42e,driverless cars are a major form of transportation that will hopefully arrive in the near future these cars will be able to drive on their own on the roadways so far there are cars that are semiautonomous where the driver still needs to retain some control driverless cars will have a better impact on drivers in the future such as an increase in advanced technology an increase in safety and the ability to assist drivers one major aspect of the driverless cars would be the increased advanced technology this technology will be able to mimic a human driver sensors will play a big role in this and googles toyota prius includes sensors on the left rear wheel on the roof radar sensors an inertial motion sensor a video camera on the rearview mirror and a gps receiver also a spinning sensor on the roof of the car allows laser beams to create a d model of the cars surroundings which will enable the car to have more control another benefit of driverless cars would be the improvement in safety sensors will become more advanced and will be able to detect and avoid dangerous situations the information from the sensors can allow the car to apply brakes to individual wheels and reduce the power from the engine this will provide more control over the car and can even have a better response than a human can as technology increases and becomes more advanced sensors and computer software and hardware will provide more safety to drivers and passengers and also allow cars to handle tougher situations on their own along with the improved technology of driverless cars these cars will be able to assist drivers on the roadways drivers dont have to completely go handsoff while driving but the car can make driving easier and safer so far none of the developed cars is completely driverless but they can perform most of the basic roadway tasks humans only need to take over in dangerous situations such as an accident or while driving through work zones the cars will be able to get the drivers attention when a problem arises so that the driver doesnt necessarily have to pay attention to the road the whole time they will only have to pay attention during certain situations that the car cannot handle driverless cars have not fully been developed yet but manufacturers have been working to create fullyfunctioning driverless cars and will hopefully be on the roadways sometime in the near future there are many more benefits of these cars than there are limitations and they will make driving much easier and safer for drivers and passengers in the future,4
